name,count,amount,state,year,quarter,country,date,avg_transaction_value,growth
chandrapur district,723425,76346173.0,Maharashtra,2023,2,india,2023-Q2,105.53433044199468,1.1363981347768437
kolhapur district,1703029,72865757.0,Maharashtra,2023,2,india,2023-Q2,42.78597545902037,1.3541196392162282
solapur district,1970077,263841375.0,Maharashtra,2023,2,india,2023-Q2,133.92439737127026,0.15680766446138028
mumbai district,2361852,5069174.0,Maharashtra,2023,2,india,2023-Q2,2.146270807823691,0.19886278556624948
sindhudurg district,259618,23225641.0,Maharashtra,2023,2,india,2023-Q2,89.46082706129775,-0.8900786332081774
dhule district,657948,77212724.0,Maharashtra,2023,2,india,2023-Q2,117.35383951315302,1.534292691569922
wardha district,463116,49030852.0,Maharashtra,2023,2,india,2023-Q2,105.87164338956114,-0.29612066607087495
parbhani district,570977,79915051.0,Maharashtra,2023,2,india,2023-Q2,139.9619441763854,0.23290277165980022
mumbai suburban district,6322778,15860612.0,Maharashtra,2023,2,india,2023-Q2,2.5084878830159782,10.073612422216657
hingoli district,315682,47487754.0,Maharashtra,2023,2,india,2023-Q2,150.42908369815194,-0.9500722625402948
ratnagiri district,458493,40324614.0,Maharashtra,2023,2,india,2023-Q2,87.95033730067853,0.4523887963203477
nanded district,1039476,121542302.0,Maharashtra,2023,2,india,2023-Q2,116.92651104979817,1.2671578410139306
osmanabad district,605615,105135971.0,Maharashtra,2023,2,india,2023-Q2,173.60199301536454,-0.41738433595388447
nagpur district,2882255,84770756.0,Maharashtra,2023,2,india,2023-Q2,29.41126166838118,3.7592199664803543
buldhana district,890018,112371546.0,Maharashtra,2023,2,india,2023-Q2,126.25761052023667,-0.6912077522634188
nashik district,3350410,209232203.0,Maharashtra,2023,2,india,2023-Q2,62.44973092845353,2.7644294834486494
akola district,601704,50992224.0,Maharashtra,2023,2,india,2023-Q2,84.74636033664393,-0.8204088454845825
yavatmal district,696177,114446180.0,Maharashtra,2023,2,india,2023-Q2,164.39235998891087,0.15700909417254993
aurangabad district,2390854,154173716.0,Maharashtra,2023,2,india,2023-Q2,64.48478911719411,2.4342616891968567
amravati district,1100682,84728289.0,Maharashtra,2023,2,india,2023-Q2,76.97799091835789,-0.5396280994155227
washim district,339152,56218274.0,Maharashtra,2023,2,india,2023-Q2,165.76129287163278,-0.6918710399552277
sangli district,1157260,122118287.0,Maharashtra,2023,2,india,2023-Q2,105.52363945872146,2.412216351370477
gadchiroli district,237313,50440631.0,Maharashtra,2023,2,india,2023-Q2,212.54895854841496,-0.7949354509790367
raigad district,1942119,58099427.0,Maharashtra,2023,2,india,2023-Q2,29.915482521925792,7.183786813196074
palghar district,2037722,60362815.0,Maharashtra,2023,2,india,2023-Q2,29.62269387090094,0.049226128779956246
jalna district,698682,101460348.0,Maharashtra,2023,2,india,2023-Q2,145.21677673104503,-0.6571259475041247
gondia district,375090,37700961.0,Maharashtra,2023,2,india,2023-Q2,100.51177317443813,-0.46314632407876544
ahmednagar district,2208055,243629388.0,Maharashtra,2023,2,india,2023-Q2,110.33664831718413,4.886733850542536
pune district,10396344,260130249.0,Maharashtra,2023,2,india,2023-Q2,25.02131989861051,3.7083718476215495
beed district,909491,163254703.0,Maharashtra,2023,2,india,2023-Q2,179.50117483295602,-0.9125181890864712
satara district,1371460,112211599.0,Maharashtra,2023,2,india,2023-Q2,81.81908258352412,0.5079423545697539
jalgaon district,1529992,123442622.0,Maharashtra,2023,3,india,2023-Q3,80.68187415359034,0.11559360097997762
latur district,1006145,57907262.0,Maharashtra,2023,3,india,2023-Q3,57.553595157755595,-0.34238545038143986
thane district,6802106,38150498.0,Maharashtra,2023,3,india,2023-Q3,5.608630327136919,5.7605623443937
bhandara district,420322,23315387.0,Maharashtra,2023,3,india,2023-Q3,55.47029896127255,-0.9382070788076516
nandurbar district,352858,90388683.0,Maharashtra,2023,3,india,2023-Q3,256.16163725918074,-0.16050551719871908
chandrapur district,754238,82624927.0,Maharashtra,2023,3,india,2023-Q3,109.54755262927617,1.1375114068548822
kolhapur district,1770692,61008692.0,Maharashtra,2023,3,india,2023-Q3,34.454717138836116,1.3476568404137685
solapur district,2050042,188806621.0,Maharashtra,2023,3,india,2023-Q3,92.09890382733622,0.15776317959306296
mumbai district,2450770,4670622.0,Maharashtra,2023,3,india,2023-Q3,1.905777367929263,0.19547306835664835
sindhudurg district,270085,25809368.0,Maharashtra,2023,3,india,2023-Q3,95.56016809522929,-0.8897958600766289
dhule district,685192,86722729.0,Maharashtra,2023,3,india,2023-Q3,126.56704836016766,1.536949478867764
wardha district,482011,50869367.0,Maharashtra,2023,3,india,2023-Q3,105.53569731811099,-0.2965314831463298
parbhani district,594897,74954199.0,Maharashtra,2023,3,india,2023-Q3,125.99525464071932,0.23419797473501647
mumbai suburban district,6560867,14208097.0,Maharashtra,2023,3,india,2023-Q3,2.1655822317385796,10.028576375406162
hingoli district,329360,53436408.0,Maharashtra,2023,3,india,2023-Q3,162.2431624969638,-0.9497993176816417
ratnagiri district,476573,38765827.0,Maharashtra,2023,3,india,2023-Q3,81.34289395328733,0.44696684478989557
nanded district,1083788,97025405.0,Maharashtra,2023,3,india,2023-Q3,89.52433963099794,1.2741279929832365
osmanabad district,630584,89965868.0,Maharashtra,2023,3,india,2023-Q3,142.6707115943316,-0.4181666525187583
nagpur district,2995471,83230298.0,Maharashtra,2023,3,india,2023-Q3,27.785379327658323,3.750312408814686
buldhana district,928174,94951833.0,Maharashtra,2023,3,india,2023-Q3,102.29960438452272,-0.6901408826858948
nashik district,3481028,223286708.0,Maharashtra,2023,3,india,2023-Q3,64.14389887125297,2.7504045577661085
akola district,626507,54844425.0,Maharashtra,2023,3,india,2023-Q3,87.54000354345602,-0.8200224186648312
yavatmal district,726136,122689712.0,Maharashtra,2023,3,india,2023-Q3,168.9624422973107,0.15902296382961412
aurangabad district,2485041,142936286.0,Maharashtra,2023,3,india,2023-Q3,57.51868319275215,2.4222803992640496
amravati district,1146341,105205644.0,Maharashtra,2023,3,india,2023-Q3,91.77517335592114,-0.5387033855779442
washim district,353548,55678765.0,Maharashtra,2023,3,india,2023-Q3,157.485730367588,-0.6915856625559061
sangli district,1203678,107556687.0,Maharashtra,2023,3,india,2023-Q3,89.35669423217837,2.404567413759942
gadchiroli district,247702,58567729.0,Maharashtra,2023,3,india,2023-Q3,236.44431211697926,-0.7942124056433697
raigad district,2017277,67554402.0,Maharashtra,2023,3,india,2023-Q3,33.48791564073749,7.143967347861544
palghar district,2118552,71653613.0,Maharashtra,2023,3,india,2023-Q3,33.821975103750106,0.05020381434973986
jalna district,728366,78474889.0,Maharashtra,2023,3,india,2023-Q3,107.74101070066423,-0.656196307666746
gondia district,390942,38222556.0,Maharashtra,2023,3,india,2023-Q3,97.77040072440413,-0.46326160199679833
ahmednagar district,2297997,202698910.0,Maharashtra,2023,3,india,2023-Q3,88.20677746750758,4.878102122565496
pune district,10780092,221118402.0,Maharashtra,2023,3,india,2023-Q3,20.51173607794813,3.6910818421433973
beed district,947480,127194060.0,Maharashtra,2023,3,india,2023-Q3,134.24458563769156,-0.9121083567746917
satara district,1426143,95047326.0,Maharashtra,2023,3,india,2023-Q3,66.64642045012316,0.505195888039853
jalgaon district,1588430,101228956.0,Maharashtra,2023,4,india,2023-Q4,63.72893737841768,0.11379433899686076
latur district,1043239,56001885.0,Maharashtra,2023,4,india,2023-Q4,53.680781680899585,-0.34322633040171746
thane district,7044610,333511371.0,Maharashtra,2023,4,india,2023-Q4,47.342772843351156,5.752632905786689
bhandara district,436738,22511529.0,Maharashtra,2023,4,india,2023-Q4,51.544699568162144,-0.9380039491185459
nandurbar district,365994,34725168.0,Maharashtra,2023,4,india,2023-Q4,94.87906359120642,-0.16198269900947482
chandrapur district,782881,48842268.0,Maharashtra,2023,4,india,2023-Q4,62.387857158367616,1.1390541921452266
kolhapur district,1832641,109205223.0,Maharashtra,2023,4,india,2023-Q4,59.58898824155958,1.340893443575716
solapur district,2124162,130344669.0,Maharashtra,2023,4,india,2023-Q4,61.362866391546405,0.15907152573799244
mumbai district,2537871,130746309.0,Maharashtra,2023,4,india,2023-Q4,51.5181067122797,0.194763393752454
sindhudurg district,280277,16252211.0,Maharashtra,2023,4,india,2023-Q4,57.98624574974043,-0.8895621566265582
dhule district,711303,45105615.0,Maharashtra,2023,4,india,2023-Q4,63.41265958389041,1.5378571912786279
wardha district,500096,28241399.0,Maharashtra,2023,4,india,2023-Q4,56.471955384566165,-0.2969297191211059
parbhani district,618057,36560916.0,Maharashtra,2023,4,india,2023-Q4,59.154602245423966,0.23587671167135915
mumbai suburban district,6796218,319095631.0,Maharashtra,2023,4,india,2023-Q4,46.95194165343136,9.99610230124406
hingoli district,342201,20266114.0,Maharashtra,2023,4,india,2023-Q4,59.222836870728024,-0.9496483191092457
ratnagiri district,494267,25137221.0,Maharashtra,2023,4,india,2023-Q4,50.85757495442746,0.4443762583978421
nanded district,1125521,74793485.0,Maharashtra,2023,4,india,2023-Q4,66.45232296865186,1.2771518228002274
osmanabad district,654537,51367650.0,Maharashtra,2023,4,india,2023-Q4,78.4793678585015,-0.41845865159335094
nagpur district,3102070,156154783.0,Maharashtra,2023,4,india,2023-Q4,50.338897252479796,3.7393348275192997
buldhana district,964619,69811158.0,Maharashtra,2023,4,india,2023-Q4,72.37174262584502,-0.6890402215294948
nashik district,3606029,212083749.0,Maharashtra,2023,4,india,2023-Q4,58.81365596338798,2.738293564609447
akola district,650112,36032496.0,Maharashtra,2023,4,india,2023-Q4,55.42505906674542,-0.819715260193415
yavatmal district,754276,54078333.0,Maharashtra,2023,4,india,2023-Q4,71.69568301258425,0.16022469974404419
aurangabad district,2575931,136298406.0,Maharashtra,2023,4,india,2023-Q4,52.91228918787033,2.415104020279049
amravati district,1189080,73590033.0,Maharashtra,2023,4,india,2023-Q4,61.888210212937736,-0.5383882565177406
washim district,367432,22826595.0,Maharashtra,2023,4,india,2023-Q4,62.12467885214135,-0.690994718605981
sangli district,1247423,77772695.0,Maharashtra,2023,4,india,2023-Q4,62.346689935972,2.394976485444926
gadchiroli district,257488,21861779.0,Maharashtra,2023,4,india,2023-Q4,84.90406931585161,-0.7935840528834245
raigad district,2089294,120144734.0,Maharashtra,2023,4,india,2023-Q4,57.50494377526571,7.114141241533586
palghar district,2198589,126204878.0,Maharashtra,2023,4,india,2023-Q4,57.40266962128893,0.05231192929286155
jalna district,756783,43550453.0,Maharashtra,2023,4,india,2023-Q4,57.5468172514446,-0.6557869615467011
gondia district,405663,26208921.0,Maharashtra,2023,4,india,2023-Q4,64.60762011817691,-0.4639639103943931
ahmednagar district,2381246,133316864.0,Maharashtra,2023,4,india,2023-Q4,55.9861786644471,4.870010328770433
pune district,11135186,553571171.6692431,Maharashtra,2023,4,india,2023-Q4,49.73508955351034,3.676201450837083
beed district,983937,54939143.0,Maharashtra,2023,4,india,2023-Q4,55.836037266613616,-0.9116371293663168
satara district,1477919,83560318.0,Maharashtra,2023,4,india,2023-Q4,56.53917298579963,0.5020463708550447
jalgaon district,1655767,100366632.0,Maharashtra,2024,1,india,2024-Q1,60.61639832174455,0.1203367708243821
latur district,1085739,55138846.0,Maharashtra,2024,1,india,2024-Q1,50.78462319212997,-0.34426824547173607
thane district,7314981,47064674.0,Maharashtra,2024,1,india,2024-Q1,6.434011790324541,5.737329137113063
bhandara district,455693,21315665.0,Maharashtra,2024,1,india,2024-Q1,46.776371372832145,-0.9377041444126786
nandurbar district,381655,122900445.0,Maharashtra,2024,1,india,2024-Q1,322.0197429615752,-0.1624734196048656
chandrapur district,816312,78851650.0,Maharashtra,2024,1,india,2024-Q1,96.5949906408334,1.1388741140558882
kolhapur district,1904855,47701532.0,Maharashtra,2024,1,india,2024-Q1,25.042080368321997,1.3334889111026178
solapur district,2209975,144348109.0,Maharashtra,2024,1,india,2024-Q1,65.3166253011912,0.16018017119413286
mumbai district,2634732,7389946.0,Maharashtra,2024,1,india,2024-Q1,2.804818858236815,0.19219991176370765
sindhudurg district,292412,41589733.0,Maharashtra,2024,1,india,2024-Q1,142.22991190512016,-0.8890164160908965
dhule district,741512,80491589.0,Maharashtra,2024,1,india,2024-Q1,108.5506222421215,1.5358466820787107
wardha district,521047,44230104.0,Maharashtra,2024,1,india,2024-Q1,84.88697564711053,-0.2973181823085803
parbhani district,644981,49341896.0,Maharashtra,2024,1,india,2024-Q1,76.50131709306166,0.23785570207677997
mumbai suburban district,7055629,20176718.0,Maharashtra,2024,1,india,2024-Q1,2.859662547449703,9.93928193233599
hingoli district,357576,38095466.0,Maharashtra,2024,1,india,2024-Q1,106.53809539790143,-0.9493204645539044
ratnagiri district,514722,85113251.0,Maharashtra,2024,1,india,2024-Q1,165.35770959857942,0.4394758037452178
nanded district,1174088,124493246.0,Maharashtra,2024,1,india,2024-Q1,106.03399915508889,1.2810138288241033
osmanabad district,682522,86972999.0,Maharashtra,2024,1,india,2024-Q1,127.4288579708786,-0.41867900872847696
nagpur district,3225345,74032670.0,Maharashtra,2024,1,india,2024-Q1,22.95341118547008,3.725627891848175
buldhana district,1007060,82411375.0,Maharashtra,2024,1,india,2024-Q1,81.8336295751991,-0.6877667350314463
nashik district,3747440,319243191.0,Maharashtra,2024,1,india,2024-Q1,85.18967375061375,2.7211685500367406
akola district,677646,56758744.0,Maharashtra,2024,1,india,2024-Q1,83.75869406740392,-0.8191709540379566
yavatmal district,787805,133780461.0,Maharashtra,2024,1,india,2024-Q1,169.81418117427535,0.16256127830755296
aurangabad district,2679421,112799518.0,Maharashtra,2024,1,india,2024-Q1,42.09846754205479,2.4011221050894576
amravati district,1239220,111929956.0,Maharashtra,2024,1,india,2024-Q1,90.32290957215022,-0.5375045578876929
washim district,383642,54014422.0,Maharashtra,2024,1,india,2024-Q1,140.79381819508814,-0.6904165523474444
sangli district,1297851,93327397.0,Maharashtra,2024,1,india,2024-Q1,71.90917678531665,2.382974231184281
gadchiroli district,269078,100315402.0,Maharashtra,2024,1,india,2024-Q1,372.81160852986864,-0.7926741975773799
raigad district,2171470,79449007.0,Maharashtra,2024,1,india,2024-Q1,36.58766043279437,7.070039170798058
palghar district,2286819,116363439.0,Maharashtra,2024,1,india,2024-Q1,50.88441149037156,0.05312023652180331
jalna district,789850,64136915.0,Maharashtra,2024,1,india,2024-Q1,81.20138633917833,-0.6546075574848731
gondia district,422621,41565184.0,Maharashtra,2024,1,india,2024-Q1,98.35096694201188,-0.4649351142622017
ahmednagar district,2477859,177100847.0,Maharashtra,2024,1,india,2024-Q1,71.47333524627511,4.863075900156405
pune district,11546171,261232255.0,Maharashtra,2024,1,india,2024-Q1,22.625011789622725,3.6597368938264845
beed district,1026063,79678973.0,Maharashtra,2024,1,india,2024-Q1,77.65504944628157,-0.9111339161701312
satara district,1537317,73242486.0,Maharashtra,2024,1,india,2024-Q1,47.643059954453115,0.49826765023200337
jalgaon district,1720952,133308549.0,Maharashtra,2024,2,india,2024-Q2,77.46209597943464,0.11945161602974541
latur district,1127221,47943866.0,Maharashtra,2024,2,india,2024-Q2,42.53280057770393,-0.34500148754875204
thane district,7591749,50695374.0,Maharashtra,2024,2,india,2024-Q2,6.677693638185351,5.734925094546677
bhandara district,473872,21682160.0,Maharashtra,2024,2,india,2024-Q2,45.75530945065334,-0.9375806549979457
nandurbar district,396445,142146285.0,Maharashtra,2024,2,india,2024-Q2,358.5523464793351,-0.1633922240605058
chandrapur district,847618,84903233.0,Maharashtra,2024,2,india,2024-Q2,100.16685936353404,1.1380468917504318
kolhapur district,1976288,45514005.0,Maharashtra,2024,2,india,2024-Q2,23.030046734079242,1.3315786120634532
solapur district,2293916,127833981.0,Maharashtra,2024,2,india,2024-Q2,55.72740283427989,0.16071949027672083
mumbai district,2734724,8186853.0,Maharashtra,2024,2,india,2024-Q2,2.9936670025933148,0.19216396764310462
sindhudurg district,303914,47693009.0,Maharashtra,2024,2,india,2024-Q2,156.92929249721962,-0.8888684927619752
dhule district,770188,101072635.0,Maharashtra,2024,2,india,2024-Q2,131.23112149241484,1.5342300782458196
wardha district,540804,46149578.0,Maharashtra,2024,2,india,2024-Q2,85.33512695912013,-0.29782858211241936
parbhani district,670670,78925306.0,Maharashtra,2024,2,india,2024-Q2,117.68128289620827,0.2401350581726467
mumbai suburban district,7325715,33339887.0,Maharashtra,2024,2,india,2024-Q2,4.551076174817066,9.922980005069558
hingoli district,371743,45249804.0,Maharashtra,2024,2,india,2024-Q2,121.72335188557686,-0.949255055649858
ratnagiri district,534272,76440444.0,Maharashtra,2024,2,india,2024-Q2,143.07402222089124,0.43720796356622715
nanded district,1220879,153830830.0,Maharashtra,2024,2,india,2024-Q2,126.00006225023118,1.2851263027072353
osmanabad district,708621,101310740.0,Maharashtra,2024,2,india,2024-Q2,142.96886487981587,-0.41958130166871577
nagpur district,3346275,84917149.0,Maharashtra,2024,2,india,2024-Q2,25.376619972955,3.7222351581451862
buldhana district,1047322,72552764.0,Maharashtra,2024,2,india,2024-Q2,69.27455357569114,-0.68701855047777
nashik district,3889850,346515393.0,Maharashtra,2024,2,india,2024-Q2,89.08194223427638,2.7140917501971695
akola district,703552,55945887.0,Maharashtra,2024,2,india,2024-Q2,79.51919261120713,-0.8191313289715542
