name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
south andaman,2771397,4462201588.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,districts,india,2023-Q3,1610.0910796973512,42.410927147131154
north and middle andaman,198547,495623030.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,districts,india,2023-Q3,2496.250409223005,-0.9283585137748218
nicobars,128432,253772173.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,districts,india,2023-Q3,1975.9263501308085,-0.3531405662135414
744103,697625,1158992204.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1661.3398373051425,4.431862775632241
744105,594280,962825309.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1620.1543195126876,-0.1481383264647913
744101,561910,880223225.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1566.4843569254863,-0.0544692737430168
744102,301979,500512890.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1657.4427029694118,-0.4625847555658379
744104,144283,201467258.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1396.3339963821102,-0.5222084979419099
744107,126430,192271794.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1520.776666930317,-0.1237359910730994
744211,122188,205773943.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1684.076529610109,-0.03355216325239263
744112,102093,142609621.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1396.859931630964,-0.1644596850754575
744202,81233,229651761.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,2827.0747233267266,-0.20432350895751916
744301,72307,142757567.0,Andaman-&-Nicobar-Islands,2023,3,top,transaction,pincodes,india,2023-Q3,1974.3256807777948,-0.10988145211921263
south andaman,3311962,5417264997.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,districts,india,2023-Q4,1635.666410725727,44.80416833778196
north and middle andaman,230234,540759631.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,districts,india,2023-Q4,2348.739243552212,-0.9304841057958998
nicobars,153587,311527871.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,districts,india,2023-Q4,2028.3479135603925,-0.3329091272357688
744103,817988,1376084403.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1682.2794503097846,4.325893467546082
744105,687868,1111327351.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1615.6113542133085,-0.15907323823821373
744101,665217,1030639279.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1549.327932088326,-0.03292928294382058
744102,343773,550517935.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1601.399571810468,-0.4832167548333852
744211,208914,434254474.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,2078.627923451755,-0.39229084308540807
744104,180753,276651786.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1530.5515593102189,-0.13479709354088287
744107,150575,215238085.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1429.441042669766,-0.16695711827742832
744112,121589,178498997.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,1468.0521839969076,-0.1925020753777188
744301,92294,197278662.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,2137.5025678809025,-0.240934624020265
744202,91113,233493969.0,Andaman-&-Nicobar-Islands,2023,4,top,transaction,pincodes,india,2023-Q4,2562.6855552994634,-0.012796064749604485
south andaman,3751724,5952049462.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,districts,india,2024-Q1,1586.4838303670526,40.17660487526478
north and middle andaman,266400,601756070.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,districts,india,2024-Q1,2258.8441066066066,-0.928992644448259
nicobars,166796,305346303.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,districts,india,2024-Q1,1830.657227991079,-0.37388888888888894
744103,915265,1466185445.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1601.9245191283399,4.487331830499532
744105,788690,1238176536.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1569.915348235682,-0.13829328118086015
744101,729163,1111938725.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1524.9522054739475,-0.07547578896651408
744102,410733,635568629.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1547.4009368616596,-0.43670619600829996
744211,242702,502855645.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,2071.9056497268257,-0.40910031577691586
744104,198252,287097896.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1448.1462784738615,-0.1831464100007416
744107,175286,238542585.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1360.8764248143034,-0.11584246312773638
744112,136050,198931121.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1462.1912605659684,-0.2238398959414899
744202,110787,274596943.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,2478.6025706987284,-0.18568908489525915
744301,96150,182352308.0,Andaman-&-Nicobar-Islands,2024,1,top,transaction,pincodes,india,2024-Q1,1896.5398647945917,-0.13211838934170972
south andaman,4153251,6285248054.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,districts,india,2024-Q2,1513.332099119461,42.195538221528864
north and middle andaman,313301,676844858.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,districts,india,2024-Q2,2160.36609522472,-0.9245648770083965
nicobars,186672,333687418.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,districts,india,2024-Q2,1787.5600947115797,-0.40417681399037986
744103,1017612,1578925731.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1551.5989699413922,4.4513371046541526
744105,893820,1374445615.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1537.720810677765,-0.12164950885013148
744101,811341,1158296326.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1427.6319402076315,-0.09227696851715106
744102,457481,690786139.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1509.977767382689,-0.4361421399879952
744211,224583,411320695.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1831.4863324472467,-0.5090878091111981
744107,215143,279183707.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1297.665771138266,-0.04203345756357335
744104,203691,288479778.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1416.261778870937,-0.05322971233086826
744112,149015,212749987.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1427.7085326980505,-0.2684261945790437
744202,133606,309640750.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,2317.5662021166713,-0.10340569741301209
744301,103555,192116394.0,Andaman-&-Nicobar-Islands,2024,2,top,transaction,pincodes,india,2024-Q2,1855.2111824634253,-0.2249225334191578
south andaman,4704639,6567147442.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,districts,india,2024-Q3,1395.8876423887145,44.43130703490898
north and middle andaman,364075,724234808.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,districts,india,2024-Q3,1989.2461937787543,-0.9226136160500307
nicobar,210536,372462759.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,districts,india,2024-Q3,1769.1167258806095,-0.4217235459726705
744103,1447958,2053970205.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1418.5288558093537,5.877484135729756
744105,693711,961929148.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1386.6424894516592,-0.5209039212463344
744102,687213,994056767.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1446.504601921093,-0.00936701306451826
744104,617317,839095587.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1359.2620760484483,-0.10170936812894982
744101,397378,543823715.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1368.5300016608871,-0.35628210465611676
744106,209731,260739712.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1243.2101692167587,-0.47221285526627044
744211,197101,284906813.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1445.4863902263307,-0.06021999609022988
744107,179048,222331863.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1241.7444651713506,-0.09159263524791861
744202,155096,325950998.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,2101.6080234177543,-0.13377418345918413
744301,117129,221810524.0,Andaman-&-Nicobar-Islands,2024,3,top,transaction,pincodes,india,2024-Q3,1893.7284873942406,-0.24479677103213493
south andaman,5419850,7760167334.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,districts,india,2024-Q4,1431.8048163694568,45.27248589162377
north and middle andaman,411230,759100984.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,districts,india,2024-Q4,1845.9280305425189,-0.9241252064171518
nicobar,232820,401676455.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,districts,india,2024-Q4,1725.2661068636714,-0.4338448070422878
744103,1624936,2327920210.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1432.6227063712047,5.979366033845889
744105,788313,1111527475.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1410.0077951270625,-0.5148652008448333
744104,750691,1054506007.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1404.7137996858894,-0.04772469818460434
744102,745988,1083724002.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1452.736507825863,-0.006264894610432226
744101,444657,622167677.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1399.2081019752304,-0.40393545204480497
744211,316142,549541741.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1738.2750188206564,-0.28902052593347227
744106,247889,331449895.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1337.0899676871502,-0.21589349089965904
744107,195688,249976872.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1277.425657168554,-0.21058215572292438
744202,177499,343623904.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1935.9202249026755,-0.09294898000899388
744301,130704,238936987.0,Andaman-&-Nicobar-Islands,2024,4,top,transaction,pincodes,india,2024-Q4,1828.0770825682457,-0.26363528808613
visakhapatnam,1256469,1749966196.5049949,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1392.7651191593225,
east godavari,943935,1235785515.599727,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1309.1849709987732,-0.24873992116001276
krishna,863935,1284255179.61562,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1486.5182908617198,-0.08475159836217538
chittoor,830324,1009621878.0870512,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1215.9372462882575,-0.03890454721709391
guntur,815932,1108686589.0266826,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1358.7977785240469,-0.01733299290397483
kurnool,679623,764905298.7350456,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1125.4847154011056,-0.1670592647426501
anantapur,638664,788830646.0324218,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1235.126210389848,-0.0602672363942951
west godavari,577090,853547668.7532666,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1479.054686016508,-0.09641063219470647
prakasam,534757,748990775.8676486,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1400.6189276019736,-0.07335597567103913
spsr nellore,531612,676643237.8069417,Andhra-Pradesh,2018,1,top,transaction,districts,india,2018-Q1,1272.8140783258123,-0.005881175935985916
517501,110496,163487278.84449506,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1479.576444798862,-0.7921491614184781
520001,96883,170605900.5466873,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1760.947746732526,-0.12319902982913411
515001,92754,133522310.75704184,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1439.5315647523755,-0.04261841602757965
517507,88132,127450018.2101582,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1446.1264717714134,-0.0498307350626388
516001,84644,131194265.5243713,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1549.9535173712407,-0.03957699813915494
518502,82421,68040306.13881023,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,825.5214828600749,-0.026262936534190207
530016,81891,140880970.0990568,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1720.3474142342482,-0.00643040001941253
520010,69581,119009921.97401813,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1710.3795860079351,-0.1503217691809845
516360,68340,101612118.88480642,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1486.8615581622246,-0.01783532860982162
518501,68193,81006512.71677604,Andhra-Pradesh,2018,1,top,transaction,pincodes,india,2018-Q1,1187.9007041305713,-0.002151009657594405
visakhapatnam,1641192,2987853607.293909,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1820.5387348304823,23.06686903347851
krishna,1224987,2448141593.4919834,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1998.5041420782288,-0.2535992132547563
east godavari,1221677,2168914928.4239016,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1775.3587310098344,-0.002702069491349657
chittoor,1185723,1990419125.893712,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1678.654395582874,-0.029430037563120237
guntur,1088101,2108475811.785997,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1937.7574432759432,-0.082331202144177
kurnool,968439,1531888665.6843233,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1581.8122418493301,-0.10997324696880162
anantapur,937023,1690366079.0557928,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1803.975013479704,-0.03243983358786662
west godavari,786033,1688025212.3045945,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,2147.5246106774075,-0.16113798700778958
spsr nellore,780454,1542057934.0108962,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,1975.8473068379383,-0.007097666382963608
prakasam,739991,1571167562.1276274,Andhra-Pradesh,2018,2,top,transaction,districts,india,2018-Q2,2123.2252312901473,-0.051845464306672806
517501,165506,305629373.1586336,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,1846.6362135429144,-0.7763405230604156
518502,140893,127814123.87394844,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,907.1715690200964,-0.1487136418015057
515001,129798,285924993.6163615,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2202.8459114652114,-0.07874770215695603
517507,127731,243405277.904814,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,1905.6084889714634,-0.01592474460315263
520001,123176,271911611.0495833,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2207.50479841514,-0.03566088107037446
516001,114806,242175477.6115077,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2109.4322388334035,-0.06795154900305256
530016,111874,235770318.03054443,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2107.463021171536,-0.025538734909325345
520010,100630,220730389.6490364,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2193.484941359797,-0.1005059263099558
516360,96619,197068813.6044728,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,2039.6486571427233,-0.03985888899930434
518501,93442,163942778.22947574,Andhra-Pradesh,2018,2,top,transaction,pincodes,india,2018-Q2,1754.4870425448485,-0.03288173133648664
visakhapatnam,3394576,4821892253.393524,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1420.4696708494741,35.32816078422979
east godavari,3226907,3551247095.3074465,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1100.5111381603022,-0.04939320845961326
kurnool,2921189,2908389261.539773,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,995.6183121118739,-0.09474025746636017
krishna,2396934,3754202654.384461,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1566.2519929144737,-0.17946630635676086
chittoor,2297429,3283517630.720593,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1429.2139738466751,-0.0415134500991684
guntur,1912529,3127764663.180438,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1635.4077052846978,-0.16753510119355153
anantapur,1815215,2681787750.464165,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1477.3940004154688,-0.050882365705304355
ysr,1557444,2235904512.2542048,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1435.6243385021899,-0.1420057679117901
west godavari,1431282,2309078492.805815,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1613.293881153969,-0.08100580181374095
prakasam,1319651,2346453445.4838424,Andhra-Pradesh,2018,3,top,transaction,districts,india,2018-Q3,1778.086361836457,-0.07799371472567951
518502,1300146,709765829.9649723,Andhra-Pradesh,2018,3,top,transaction,pincodes,india,2018-Q3,545.9124051952414,-0.01478042300577953
533437,421968,240766495.0585349,Andhra-Pradesh,2018,3,top,transaction,pincodes,india,2018-Q3,570.579984876898,-0.6754456807158581
518501,296154,291247918.8462258,Andhra-Pradesh,2018,3,top,transaction,pincodes,india,2018-Q3,983.4340202942584,-0.29816005005118873
517501,295403,466133618.6014985,Andhra-Pradesh,2018,3,top,transaction,pincodes,india,2018-Q3,1577.9583098394346,-0.00253584283852315
