brand,count,percentage,registeredUsers,appOpens,state,year,quarter,source,category,country,date,growth
motorola,6186,0.0347785998605707,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.024136299100804504
lenovo,4867,0.0273629882834461,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.21322340769479475
others,16374,0.0920570310567387,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,2.364290117115266
xiaomi,47168,0.230885203532199,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,1.880664468059118
samsung,39943,0.1955191588510563,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.153175881953867
vivo,35132,0.1719695338045542,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.1204466364569512
oppo,19967,0.097737552131263,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.4316577479221223
realme,8502,0.0416169012981418,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.5741974257524916
huawei,8456,0.04139173340121,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.005410491649023741
apple,7844,0.0383960213811603,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.0723746452223274
oneplus,6844,0.0335010671000332,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.12748597654258031
motorola,6840,0.0334814872829087,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.0005844535359439407
lenovo,5250,0.0256985099759168,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,-0.23245614035087714
others,18346,0.0898028312415562,204292,3263122,Puducherry,2019,4,aggregated,user,india,2019-Q4,2.4944761904761905
xiaomi,52862,0.2289310028236353,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,1.8813910389185655
samsung,44909,0.1944887141199092,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.15044833717982675
vivo,41283,0.1787854903251511,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.08074105413168853
oppo,23192,0.1004382697871013,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.4382191216723591
realme,9788,0.0423891766417794,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.5779579165229389
huawei,9578,0.0414797235262528,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.02145484266448716
apple,8570,0.0371143485717255,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.1052411776988933
motorola,7377,0.0319477887297105,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.13920653442240372
oneplus,7357,0.0318611741472794,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.002711129185305694
lenovo,5654,0.0244859424532714,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,-0.2314802229169498
others,20338,0.0880783688741836,230908,3820943,Puducherry,2020,1,aggregated,user,india,2020-Q1,2.597099398655819
xiaomi,58140,0.2274647887323943,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,1.8586881699282132
samsung,50005,0.1956377151799687,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.13992088063295494
vivo,46687,0.1826564945226917,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.0663533646635337
oppo,26188,0.1024569640062597,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.4390729753464562
realme,10959,0.04287558685446,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.5815258897204827
huawei,10589,0.0414280125195618,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.03376220458070989
apple,9093,0.035575117370892,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.1412786854282746
motorola,7942,0.0310719874804381,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.12658088639612886
oneplus,7606,0.0297574334898278,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.04230672374716693
lenovo,6028,0.02358372456964,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,-0.2074677885879569
others,22363,0.0874921752738654,255600,3057608,Puducherry,2020,2,aggregated,user,india,2020-Q2,2.70985401459854
xiaomi,64189,0.2250879290816451,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,1.8703215132137907
samsung,56159,0.1969295830951738,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.12509931608219482
vivo,53650,0.1881314149656524,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.04467672145159285
oppo,29888,0.1048065560203806,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.4429077353215284
realme,12570,0.0440785067310018,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.5794298715203425
huawei,11683,0.0409681140921475,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.07056483691328563
apple,9778,0.0342879585374492,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.16305743387828464
motorola,8498,0.0297994550676256,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.13090611577009614
oneplus,8064,0.0282775718598885,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.05107084019769359
lenovo,6464,0.022666942522609,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,-0.19841269841269837
others,24230,0.084965968026426,285173,4222159,Puducherry,2020,3,aggregated,user,india,2020-Q3,2.7484529702970297
xiaomi,71555,0.2238710242596034,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,1.953157243087082
samsung,63620,0.1990451340003629,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.11089371811892945
vivo,61208,0.191498814239142,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.037912606098711055
oppo,33860,0.1059363130658957,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.446804339302052
realme,14505,0.0453811642357004,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.5716184288245718
huawei,12870,0.0402658106662161,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.11271975180972083
apple,10885,0.0340554272806342,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.1542346542346542
motorola,9137,0.0285865355133812,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.16058796508957285
oneplus,8651,0.0270660083973143,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.0531903250519864
lenovo,6934,0.0216941049852014,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,-0.1984741648364351
others,26401,0.0825996633565479,319626,6377136,Puducherry,2020,4,aggregated,user,india,2020-Q4,2.807470435535045
xiaomi,77315,0.2232737185910782,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,1.9284875572894964
samsung,68574,0.1980310674340633,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.11305697471383302
vivo,67958,0.1962521550541615,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.008982996470965676
oppo,37061,0.1070264151161346,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.45464845934253506
realme,16555,0.0478082702098596,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.5533040123040394
huawei,13528,0.0390667640832969,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.1828450619148294
apple,11809,0.0341025589192529,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.12706978119455947
motorola,9477,0.0273681049096248,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.1974765009738335
oneplus,9192,0.026545069149443,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.030072807850585637
lenovo,7061,0.0203910719391011,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,-0.23183202785030466
others,27749,0.0801348045939834,346279,7914507,Puducherry,2021,1,aggregated,user,india,2021-Q1,2.92989661521031
xiaomi,83067,0.2245290719832631,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,1.993513279757829
vivo,75036,0.2028213784696224,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.09668099245187622
samsung,72364,0.1955989955698033,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.03560957407111254
oppo,40051,0.1082573568565335,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.4465341882704107
realme,19411,0.052467692540565,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.5153429377543632
huawei,13441,0.0363308564956846,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.30755757044974497
apple,12595,0.0340441289757569,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.06294174540584774
oneplus,10003,0.0270379850849143,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.20579595077411672
motorola,9333,0.0252269833847351,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.0669799060281916
lenovo,6729,0.0181884036425461,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,-0.27900996464159433
others,27931,0.0754971469965753,369961,5178916,Puducherry,2021,2,aggregated,user,india,2021-Q2,3.1508396492792388
xiaomi,89382,0.2253655363342738,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,2.200100247037342
vivo,83355,0.21016920947331,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.06742968382895886
samsung,75347,0.1899780388241315,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.09607102153440106
oppo,43803,0.1104437872060392,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.4186497139899399
realme,22703,0.0572427756304067,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.481702166518275
apple,13603,0.0342982635290676,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.400828084394133
huawei,13160,0.033181294423475,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.032566345659045814
oneplus,11252,0.0283705110070623,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.14498480243161094
motorola,9219,0.0232445557211258,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.18067899040170632
lenovo,6496,0.0163788517154174,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,-0.2953682611996963
others,28289,0.0713271761356903,396609,6899592,Puducherry,2021,3,aggregated,user,india,2021-Q3,3.3548337438423648
xiaomi,95031,0.2245709140835651,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,2.359291597440701
vivo,91633,0.2165409873643266,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.03575675305952797
samsung,78438,0.1853594443801147,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.14399834120895305
oppo,47542,0.1123480800724064,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.39389071623447813
realme,26683,0.0630554840051327,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.43874889571326403
apple,15236,0.0360046979088634,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.4289997376606828
huawei,12678,0.0299598031037391,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.16789183512732997
oneplus,12298,0.0290618124759255,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.029973181889887957
motorola,9210,0.0217644570583244,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.2510977394698325
lenovo,6149,0.0145309062379627,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,-0.3323561346362649
others,28269,0.0668034133096389,423167,14257568,Puducherry,2021,4,aggregated,user,india,2021-Q4,3.597332899658481
xiaomi,100081,0.2233696610430509,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,2.540309172591885
vivo,99079,0.2211333084849715,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.010011890368801235
samsung,81419,0.1817181526210186,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.1782416051837422
oppo,51105,0.1140606761283871,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.3723209570247731
realme,30407,0.0678650421492196,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.40500929458957047
apple,16568,0.036977933315627,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.4551254645311935
oneplus,13200,0.0294609319028414,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.2032834379526799
huawei,12478,0.0278495082033072,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.05469696969696969
motorola,9103,0.0203168835690579,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.2704760378265748
lenovo,5955,0.0132908976879864,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,-0.34582005932110294
others,28656,0.0639570048945321,448051,3938657,Puducherry,2022,1,aggregated,user,india,2022-Q1,3.8120906801007557
xiaomi,209390,0.2471722568353357,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,
samsung,191090,0.2255702113695224,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.08739672381680119
vivo,110362,0.1302756798742123,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.4224606206499555
oppo,95143,0.1123105689482991,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.13790072669940745
apple,65881,0.0777685441165707,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.30755809675961443
realme,29427,0.0347367973728135,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.5533310059045855
oneplus,18373,0.0216882175597479,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.3756414177456078
motorola,15296,0.0180560047784196,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.16747401077668322
lenovo,12687,0.0149762377499876,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.17056746861924688
micromax,10911,0.012879776944125,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,-0.1399858122487586
others,88582,0.1045657044509657,847142,0,Punjab,2018,1,aggregated,user,india,2018-Q1,7.118595912382
xiaomi,288756,0.2506149159426831,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,2.259759319049017
samsung,258117,0.2240229476041278,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.10610688609067864
vivo,157022,0.1362813424869162,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.3916634704416989
oppo,133051,0.115476614100105,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.15266013679611778
apple,88311,0.0766462128641977,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.33626203485881356
realme,38878,0.0337426986868485,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.5597603922501161
oneplus,22512,0.0195384441802133,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.4209578682030969
motorola,19732,0.0171256476796361,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.12348969438521673
lenovo,16030,0.0139126359367812,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.18761402797486315
micromax,14047,0.0121915656271969,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,-0.12370555208983158
others,115734,0.1004469748912939,1152190,0,Punjab,2018,2,aggregated,user,india,2018-Q2,7.239054602406208
xiaomi,370526,0.2515198744457447,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,2.2015310971710993
samsung,333905,0.2266608650318909,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.09883516946179216
vivo,211470,0.1435497315951961,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.3666761504020605
oppo,174607,0.1185264481233386,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.1743178701470658
apple,109405,0.0742661294045133,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.37342145503903046
realme,48316,0.032797790853329,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.5583748457565925
oneplus,26583,0.0180450300988088,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.44980958688633166
motorola,23631,0.0160411581185325,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.11104841440018054
lenovo,18437,0.012515375237247,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.21979603063772168
huawei,16653,0.011304363173286,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,-0.09676194608667354
others,139615,0.0947732339181127,1473148,0,Punjab,2018,3,aggregated,user,india,2018-Q3,7.383774695250105
xiaomi,469664,0.251734053700592,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,2.3639938402034164
samsung,423578,0.2270325317639618,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.09812546841997682
vivo,281873,0.1510804168911114,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.33454287049846776
oppo,228350,0.12239275559236,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.18988338719919962
apple,137548,0.0737240146538994,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.3976439675936063
realme,60545,0.0324513658302581,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.5598263878791403
oneplus,31147,0.0166944040220505,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.48555619786935333
motorola,28376,0.0152091825385978,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.08896522939608953
lenovo,21785,0.011676488638404,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.23227375246687343
huawei,21263,0.011396703140619,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,-0.023961441358733127
others,161586,0.0866080832281457,1865715,0,Punjab,2018,4,aggregated,user,india,2018-Q4,6.599398015331797
xiaomi,557833,0.2505324285117601,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,2.4522359610362283
samsung,505420,0.2269928455620478,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.093958227641606
vivo,349009,0.1567459658042118,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.30946737366942345
oppo,281133,0.1262616826627264,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.19448209071972355
apple,161878,0.0727022038183949,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.4241942425826922
realme,71481,0.032103350863877,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.5584267164160663
oneplus,35068,0.0157496440745714,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.5094080944586674
motorola,31780,0.0142729465236078,2226590,0,Punjab,2019,1,aggregated,user,india,2019-Q1,-0.09376069350975247
